Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Year,Month,Day,DayOfWeek,Quarter,Returns,Log_Returns,MA_7,MA_30,MA_90,Volatility_30,Momentum_5,Momentum_10,RSI_14,MACD,Signal_Line,BB_Middle,BB_Upper,BB_Lower,HL_Spread,HL_PCT,Volume_MA_30,Volume_Ratio,Target,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Total Debt,Net Debt,Ordinary Shares Number,Total Assets
1997-11-05 00:00:00-05:00,0.136966459749538,0.1397815120837361,0.1355593594450911,0.1379053741693496,387116800,0.0,0.0,1997,11,5,2,4,0.024394965753780307,0.024102160994746477,0.1317065528460911,0.12881285101175305,0.13681303146812646,0.04452202154593899,0.0065673738718032,0.00281508266925809,56.701081235007514,0.0017297866365673653,0.0016163319688642765,0.13127938769757744,0.14481778777353432,0.11774098762162057,0.004222152638645005,3.0616302403560764,257446933.33333334,1.5036760973912033,0.1425957083702087,,,,,,,
1997-11-06 00:00:00-05:00,0.1416576457041365,0.1463479840852412,0.1416576457041365,0.1425957083702087,617086400,0.0,0.0,1997,11,6,3,4,0.03401125031646224,0.03344565641047221,0.13264474698475423,0.12931318233410513,0.1363022782736354,0.04460092982743406,0.018763080239296015,0.0009381324052811224,51.7240472735479,0.0024200905403683193,0.001777083683165085,0.1323582541197538,0.14589270211372862,0.11882380612577897,0.004690338381104692,3.289256342082595,274811040.0,2.245493485269005,0.1482240706682205,,,,,,,
1997-11-07 00:00:00-05:00,0.1416575967011126,0.1501002078767324,0.140719521834173,0.1482240706682205,795614400,0.0,0.0,1997,11,7,4,4,0.039470769228197033,0.0387117078899606,0.13505704275199343,0.13009493276476855,0.13586448397901318,0.044743261197324496,0.020403772592544583,0.003752261400222806,56.666814330394125,0.003382333719080949,0.002098133690348258,0.1332963619381189,0.1484853157963364,0.11810740807990139,0.0093806860425594,6.328719755347157,297455200.0,2.6747369015569404,0.1402505189180374,,,,,,,
1997-11-10 00:00:00-05:00,0.1576056346990327,0.1613579100395364,0.1388434187966911,0.1402505189180374,1398241600,0.0,0.0,1997,11,10,0,4,-0.05379390617351765,-0.05529487549037433,0.13740245572158266,0.13064219579100605,0.1353797872861226,0.04603068296695987,0.009850591421127292,0.01454092562198639,55.13538900351253,0.0034616160275268704,0.0023708301577839807,0.13407030999660488,0.14900563454924826,0.11913498544396149,0.022514491242845297,16.053053790127365,341709386.6666667,4.091902811449448,0.1379053741693496,,,,,,,
1997-11-11 00:00:00-05:00,0.1425957126926298,0.1425957126926298,0.1360283845296587,0.1379053741693496,332483200,0.0,0.0,1997,11,11,1,4,-0.01672111281141364,-0.016862488810058363,0.13884318087782174,0.13107998967170711,0.1349107252226935,0.04620073247842621,0.0032840818166731955,0.0018770247697829923,51.64878591677773,0.0032972061065845715,0.002556105347544099,0.1347739472985267,0.14898698131488766,0.12056091328216575,0.006567328162971092,4.762198864640568,349485920.0,0.9513493419134024,0.1322760879993438,,,,,,,
1997-11-12 00:00:00-05:00,0.1355593382297124,0.1388434151345117,0.1318070629881799,0.1322760879993438,208062400,0.0,0.0,1997,11,12,2,4,-0.040819918758880025,-0.04167644149662602,0.13911120380674086,0.13139270842075346,0.13438953856627142,0.04681013639502094,-0.005629286170005798,0.0009380877017974021,44.444244421794835,0.0026817600511839235,0.002581236288272064,0.13519612029194827,0.1485141834590754,0.12187805712482115,0.0070363521463318035,5.3194437881824195,353137866.6666667,0.589181788868861,0.1350902915000915,,,,,,,
1997-11-13 00:00:00-05:00,0.1350902915000915,0.135559329004707,0.1313380165139067,0.1350902915000915,257521600,0.0,0.0,1997,11,13,3,4,0.02127522474630239,0.02105206676101903,0.13917820368494302,0.1318305023014545,0.13395174543062843,0.046870057028371034,-0.007505416870117215,0.0112576633691788,44.44422481165362,0.0023935064687936602,0.0025436903243763833,0.13566515520215028,0.14821508463232794,0.12311522577197262,0.004221312490800294,3.1248081886013512,359355360.0,0.7166210071278748,0.1383743286132812,,,,,,,
1997-11-14 00:00:00-05:00,0.1369663898276603,0.1388433659837755,0.1350902528710491,0.1383743286132812,135038400,0.0,0.0,1997,11,14,4,4,0.024309941719146133,0.02401915827983829,0.13924519717693323,0.13234649573763205,0.13360255608956015,0.04700723630873117,-0.009849742054939298,0.010554030537605286,59.18371404490736,0.0024023648110637896,0.0025154252217138647,0.13559479787945744,0.14806307332362403,0.12312652243529085,0.003753113112726414,2.7122900254246938,360353653.3333333,0.3747385346336066,0.1388434320688247,,,,,,,
1997-11-17 00:00:00-05:00,0.1416576451059002,0.1421266701742697,0.1375531684801136,0.1388434320688247,205027200,0.0,0.0,1997,11,17,0,4,0.0033901046548492353,0.003384371204407697,0.13870915770530695,0.13283122231562927,0.13326900187465876,0.046992376648544464,-0.0014070868492126742,0.008443504571914617,52.381526263387464,0.002419349089226891,0.00249620999521647,0.13568864762783045,0.1482284458638972,0.1231488493917637,0.004573501694156101,3.293999309876621,359507306.6666667,0.5703005090522406,0.1355593055486679,,,,,,,
1997-11-18 00:00:00-05:00,0.1388433816617323,0.1388433816617323,0.1355593055486679,0.1355593055486679,146641600,0.0,0.0,1997,11,18,1,4,-0.023653452462402802,-0.023937686392836884,0.13689990554537088,0.1332221115628878,0.13284684254063497,0.04725647473941424,-0.0023460686206816794,0.0009380131959915161,53.65821343407203,0.0021431033273281996,0.002425588661638816,0.13589971289038655,0.14827216693225143,0.12352725884852166,0.003284076113064388,2.4226120809429443,357970293.3333333,0.4096474001641552,0.1369664371013641,,,,,,,
1997-11-19 00:00:00-05:00,0.1341522244324442,0.1374354746337457,0.1341522244324442,0.1369664371013641,79587200,0.0,0.0,1997,11,19,2,4,0.010380191511021097,0.010326687260844417,0.13643075100013183,0.13372244363029795,0.13251327888833148,0.04712736718200609,0.004690349102020319,-0.0009389370679854792,62.72704563077501,0.0020144984431231805,0.002343370617935689,0.13599352017045016,0.14836858365162825,0.12361845668927207,0.003283250201301491,2.3971202513442553,356387360.0,0.223316562068868,0.1388434320688247,,,,,,,
1997-11-20 00:00:00-05:00,0.1364974174255871,0.1397815072563071,0.1360283798318459,0.1388434320688247,128172800,0.0,0.0,1997,11,20,3,4,0.01370405047531098,0.013610999131992468,0.13656475927148543,0.13431661203503603,0.1320963414178954,0.04709116478812057,0.0037531405687332153,-0.003752276301384,61.13732445258112,0.002040514175772834,0.0022827993295031182,0.13585281297564503,0.14801894310695873,0.1236866828443313,0.003753127424461211,2.703136452720922,353718773.3333333,0.3623579229118666,0.1364973485469818,,,,,,,
1997-11-21 00:00:00-05:00,0.1397814367205017,0.1402504615521943,0.1350902490011734,0.1364973485469818,97776000,0.0,0.0,1997,11,21,4,4,-0.016897331669818882,-0.017041720412777996,0.13716779649257657,0.1345511265099048,0.13167418224944005,0.045660096858924665,-0.001876980066299383,-0.01172672212123868,56.18979677597073,0.001850491187635972,0.002196337701129689,0.13545408993959424,0.14693422068424541,0.12397395919494307,0.005160212551020921,3.7804489288264795,346410026.6666667,0.28225510947489124,0.1322760879993438,,,,,,,
1997-11-24 00:00:00-05:00,0.1318070629881799,0.1350903006931783,0.1313380254516458,0.1322760879993438,157348800,0.0,0.0,1997,11,24,0,4,-0.030925586413021677,-0.031413875832487045,0.13676576742104116,0.13480127751827234,0.13121554272042377,0.04551385212480549,-0.006567344069480924,-0.007974430918693598,47.61926083694354,0.00134378582631961,0.002025827326167673,0.13578241467475888,0.146434888545621,0.12512994080389675,0.003752275241532488,2.836699586663844,347106293.3333333,0.4533158949350847,0.1303999274969101,,,,,,,
1997-11-25 00:00:00-05:00,0.1327450894920666,0.1341521891942338,0.1266476532742196,0.1303999274969101,205430400,0.0,0.0,1997,11,25,1,4,-0.0141836709174753,-0.014285220552524984,0.13562656726155958,0.13502018749713893,0.1307464809881316,0.04558293952485854,-0.0051593780517578125,-0.007505446672439492,42.1566264159688,0.0007818154225149865,0.001777024945437136,0.13550099357962603,0.146420159979559,0.12458182717969304,0.00750453592001421,5.75501540841887,351579946.6666667,0.5843063631691394,0.1313380002975464,,,,,,,
1997-11-26 00:00:00-05:00,0.1303999379295078,0.1327451001122881,0.1294618630361015,0.1313380002975464,60412800,0.0,0.0,1997,11,26,2,4,0.0071938138206288915,0.00716806177185976,0.13455436272280555,0.13527036656936003,0.13027741826242867,0.045586949666896553,-0.005628436803817721,-0.0009380877017974021,37.234282709476574,0.0004074476609237654,0.0015031094885344619,0.13550099357962603,0.146420159979559,0.12458182717969304,0.003283237076186607,2.499837875366177,349841706.6666667,0.17268610016690214,0.1332141458988189,,,,,,,
1997-11-28 00:00:00-05:00,0.1322760709466847,0.1341522083255846,0.130868971043852,0.1332141458988189,41316800,0.0,0.0,1997,11,28,4,4,0.014284864982123224,0.01418379765003721,0.13421933991568427,0.13552051832278564,0.12994386421309573,0.04557919133461002,-0.005629286170005826,-0.0018761456012726108,31.396331123102584,0.00025916034398457133,0.0012543196596244838,0.13597006946802137,0.14549579311141306,0.12644434582462968,0.003283237281732604,2.4646311092414654,347657706.6666667,0.1188433312643762,0.1332141458988189,,,,,,,
1997-12-01 00:00:00-05:00,0.1327451084227518,0.1346212458016517,0.1294618711410192,0.1332141458988189,87236800,0.0,0.0,1997,12,1,0,4,0.0,0.0,0.13368329831532064,0.13530160735050833,0.12968327038817928,0.040666382207721216,-0.003283202648162925,-0.005160182714462308,39.13058090023616,0.0001400274279326763,0.0010314612132861223,0.1362397618591785,0.14507430963211757,0.12740521408623942,0.0051593746606324875,3.8729930862982265,312602080.0,0.2790666012203118,0.1191422790288925,,,,,,,
1997-12-02 00:00:00-05:00,0.1303999558715398,0.1313380183686486,0.1191422790288925,0.1191422790288925,396816000,0.0,0.0,1997,12,2,1,4,-0.10563342785393448,-0.11163955189282582,0.13086884788104464,0.1347074687480926,0.12925590011808602,0.044850183023337674,-0.013133808970451286,-0.01970115303993221,28.72398306258927,-0.001077448167463163,0.0006096793371362652,0.1356768794357776,0.14712578087216313,0.12422797799939207,0.01219573933975611,10.236281729006201,293487786.6666667,1.3520698919259968,0.1182041838765144,,,,,,,
1997-12-03 00:00:00-05:00,0.1205493582594591,0.1210183831157552,0.1177351464948523,0.1182041838765144,343056000,0.0,0.0,1997,12,3,2,4,-0.007873738525268736,-0.007904900084208898,0.1282555386424064,0.13426967486739155,0.1287555687129497,0.04430005744600574,-0.012195743620395702,-0.017355121672153515,32.14374111653716,-0.002093866003162831,6.897026907644598e-05,0.13485602401196953,0.14872247073897438,0.12098957728496468,0.0032832366209029074,2.7775976392957804,297581013.3333333,1.1528154842853775,0.1172661855816841,,,,,,,
1997-12-04 00:00:00-05:00,0.1200803863554576,0.1200803863554576,0.1172661855816841,0.1172661855816841,199640000,0.0,0.0,1997,12,4,3,4,-0.007935406887206287,-0.007967059792096703,0.12611126686845503,0.13367553800344464,0.12856794645388916,0.04391624962524298,-0.014071814715862288,-0.01970025151968001,26.25167293751433,-0.002941169117293918,-0.0005330576081976269,0.13382406458258625,0.1496662282592366,0.11798190090593591,0.0028142007737735064,2.399839953703635,296821280.0,0.6725932857644169,0.1186732277274131,,,,,,,
1997-12-05 00:00:00-05:00,0.1167970906238567,0.1200803274237388,0.1167970906238567,0.1186732277274131,221468800,0.0,0.0,1997,12,5,4,4,0.011998703110786213,0.011927289353371848,0.12443602404424117,0.13290939306219415,0.12842722675866547,0.04290830473864476,-0.014540918171405792,-0.02017020434141162,22.36878596359786,-0.0034592503134091845,-0.0011182961492399385,0.13262794055044647,0.14927359167188653,0.11598228942900642,0.0032832367998821,2.7666196182204996,285908373.3333333,0.7746145991387078,0.1167971044778823,,,,,,,
1997-12-08 00:00:00-05:00,0.1167971044778823,0.1182042043411128,0.1153900046146519,0.1167971044778823,133582400,0.0,0.0,1997,12,8,0,4,-0.015809153298165568,-0.01593545083549573,0.1223587532128606,0.13198690290252363,0.12825523805287145,0.04269032711645298,-0.016417041420936584,-0.01970024406909951,20.253572778523576,-0.0039753949819702344,-0.0016897159157859979,0.13105659224092955,0.14743444935208463,0.11467873512977447,0.0028141997264608948,2.409477306001037,274519466.6666667,0.4866044715226024,0.114451915025711,,,,,,,
1997-12-09 00:00:00-05:00,0.1163280521114431,0.1177351517944005,0.1125757779399789,0.114451915025711,243051200,0.0,0.0,1997,12,9,1,4,-0.02007917458788888,-0.020283500977044244,0.11967843451670233,0.13161164696017896,0.12804676882094804,0.03588176717579993,-0.004690364003181499,-0.017824172973632785,20.78008984883097,-0.004521558824099006,-0.0022560844974486,0.12976666204631324,0.14712978744055388,0.11240353665207259,0.005159373854421598,4.507896484967135,271642560.0,0.8947463902563721,0.1106988415122032,,,,,,,
1997-12-10 00:00:00-05:00,0.1130448560449626,0.1130448560449626,0.1088227037509609,0.1106988415122032,194880000,0.0,0.0,1997,12,10,2,4,-0.03279170569286405,-0.03334140413195542,0.11646196246147152,0.13076733003060018,0.12775490664773514,0.032516886291185855,-0.0075053423643111905,-0.019701085984706893,15.854405707240176,-0.005197327712039845,-0.002844333140366849,0.12840633541345592,0.14728185261294904,0.10953081821396281,0.004222152294001705,3.814088960936654,266694773.33333334,0.7307229817977184,0.1092917099595069,,,,,,,
1997-12-11 00:00:00-05:00,0.1083536350853967,0.1092917099595069,0.1041323294653196,0.1092917099595069,256939200,0.0,0.0,1997,12,11,3,4,-0.012711348497185249,-0.012792828907838819,0.11505473830870214,0.13003245368599886,0.1274578328761789,0.03210708358096755,-0.007974475622177193,-0.02204629033803948,11.110263533627787,-0.005779797275604154,-0.0034314259674143102,0.12725711651146407,0.14786030635049296,0.10665392667243517,0.005159380494187307,4.720742768229065,269339840.0,0.9539591320764133,0.1060084849596023,,,,,,,
1997-12-12 00:00:00-05:00,0.1106988353649313,0.1116377496559625,0.1050704223937588,0.1060084849596023,160563200,0.0,0.0,1997,12,12,4,4,-0.030040933581522822,-0.03050140794371562,0.11331249560628613,0.12943831558028854,0.1271451250546508,0.030967536358773737,-0.012664742767810794,-0.027205660939216586,10.842821497480571,-0.006432191124251155,-0.00403157899878168,0.12580302618443961,0.14811277122849423,0.103493281140385,0.006567327262203701,6.195095859266715,268393440.0,0.5982381685632853,0.1046013832092285,,,,,,,
1997-12-15 00:00:00-05:00,0.1060084769517017,0.1069465519720533,0.1031942769413858,0.1046013832092285,165894400,0.0,0.0,1997,12,15,0,4,-0.01327348231521297,-0.013362362356210376,0.11150323812450677,0.12866435175140695,0.1268688969314098,0.03020297825214059,-0.0121957212686538,-0.028612762689590385,11.687665495220813,-0.006982272015679608,-0.004621717602161265,0.12411437891423698,0.14750413765693884,0.1007246201715351,0.0037522750306674957,3.587213586996285,265020373.33333334,0.6259684790019665,0.1074156016111373,,,,,,,
1997-12-16 00:00:00-05:00,0.1050704263208207,0.107884626648904,0.1050704263208207,0.1074156016111373,185628800,0.0,0.0,1997,12,16,1,4,0.02690421785608388,0.026548662581564773,0.10989500582218166,0.12789820755521453,0.126665630357133,0.030429593631514294,-0.007036313414573697,-0.011726677417755196,18.98643926300197,-0.007109180966752698,-0.005119210275079552,0.12254298739135261,0.14598901767782563,0.09909695710487959,0.0028142003280832995,2.6199176710578618,267007626.66666666,0.6952190928678592,0.1046013832092285,,,,,,,
1997-12-17 00:00:00-05:00,0.1074155894822291,0.1092917269975628,0.1046013832092285,0.1046013832092285,265294400,0.0,0.0,1997,12,17,2,4,-0.02619934497128973,-0.026548662581564898,0.10815275992665967,0.1268975439170996,0.12643109468950162,0.029755437166485495,-0.006097458302974701,-0.013602800667285891,15.661911841031127,-0.007352090804164491,-0.00556578638089654,0.12099509127438064,0.144905932556546,0.09708424999221531,0.0046903437883343,4.48401698374529,270230986.6666667,0.9817319740879457,0.1036633104085922,,,,,,,
1997-12-18 00:00:00-05:00,0.1050704103588719,0.1050704103588719,0.1031942729167093,0.1036633104085922,202048000,0.0,0.0,1997,12,18,3,4,-0.008968072618695033,-0.009008527833775292,0.1066115306956427,0.12575614179174102,0.12617050136129057,0.02912220930227306,-0.005628399550914709,-0.013602875173091902,11.110522804527818,-0.0075334522870402765,-0.0059593195621252875,0.11932993493974205,0.1431960589144125,0.09546381096507159,0.0018761374421625981,1.809837477471772,264062026.66666666,0.7651535608906433,0.1027252376079559,,,,,,,
1997-12-19 00:00:00-05:00,0.1017871689241284,0.104132337502355,0.0994419940832175,0.1027252376079559,190612800,0.0,0.0,1997,12,19,4,4,-0.009049226741253413,-0.009090419691436336,0.10547244442360737,0.12442712609966591,0.1258734271758132,0.027965023491763392,-0.0032832473516463956,-0.01594799011945719,10.84280904708001,-0.007664525327098659,-0.006300360715119962,0.11752402521669861,0.14062688265762968,0.09442116777576752,0.004690343419137502,4.565911482276525,249846240.0,0.7629204265791633,0.0999110266566276,,,,,,,
1997-12-22 00:00:00-05:00,0.1041323323954876,0.1050704010333102,0.098972958018805,0.0999110266566276,159476800,0.0,0.0,1997,12,22,0,4,-0.027395516592218172,-0.02777777130913244,0.10413234680891034,0.12281669129927948,0.12555029640595114,0.026471219137418817,-0.004690356552600902,-0.016886077821254702,15.253650003997677,-0.007904368322383157,-0.006621162236572602,0.1156947091221809,0.13825959743545133,0.09312982080891047,0.006097443014505197,6.102872944605782,228641653.33333334,0.6974967057620997,0.0970959886908531,,,,,,,
1997-12-23 00:00:00-05:00,0.0985039341730284,0.0999110404554412,0.0970959886908531,0.0970959886908531,458830400,0.0,0.0,1997,12,23,1,4,-0.02817544829610419,-0.02857999317645706,0.10285913305623187,0.12137820695837334,0.12519067501028375,0.025495421039562968,-0.010319612920284202,-0.0173559263348579,14.284799419095393,-0.008226762662711898,-0.006942282321800461,0.11393570415675636,0.1365429488439712,0.09132845946954152,0.0028150517645881,2.899246202179402,197327946.66666666,2.325217526208148,0.098503939807415,,,,,,,
1997-12-24 00:00:00-05:00,0.097565031786567,0.0994420086284524,0.097565031786567,0.098503939807415,97832000,0.0,0.0,1997,12,24,2,4,0.014500610535464142,0.014396482092781597,0.10198806971311566,0.12006482581297552,0.12487796694040294,0.025923641121622605,-0.006097443401813507,-0.012194901704788208,18.751119919906515,-0.00827328335124701,-0.007208482527689772,0.1123409047722816,0.1345545406170353,0.09012726892752791,0.0018769768418853972,1.9054840299332936,189506240.0,0.5162468528740795,0.0999110266566276,,,,,,,
1997-12-26 00:00:00-05:00,0.0980340439186518,0.100380057844197,0.0975650127310824,0.0999110266566276,107878400,0.0,0.0,1997,12,26,4,4,0.014284574322241284,0.014183511083675408,0.10091598757675713,0.11898599043488498,0.12460173881716194,0.025675417942588957,-0.003752283751964597,-0.009380683302879306,18.751240906635957,-0.008103202508410012,-0.00738742652383382,0.11076955609023567,0.1317361770855646,0.08980293509490675,0.002815045113114603,2.8175519833154143,186166773.33333334,0.5794718255488197,0.098503939807415,,,,,,,
1997-12-29 00:00:00-05:00,0.0999110461703137,0.1008491149913511,0.0966269629655296,0.098503939807415,278196800,0.0,0.0,1997,12,29,0,4,-0.014083398963043892,-0.014183511083675392,0.1000449242336409,0.11776644537846244,0.12430987639559636,0.025042480132340908,-0.00422129780054091,-0.007504545152187306,19.04885563813039,-0.00798985034306568,-0.007507911287680192,0.10903404578566547,0.12780996536701283,0.09025812620431811,0.0042221520258215045,4.286277314467048,186855946.66666666,1.488830326049386,0.0989729911088943,,,,,,,
1997-12-30 00:00:00-05:00,0.0975650453504468,0.1008491290117973,0.0956889074475438,0.0989729911088943,342507200,0.0,0.0,1997,12,30,1,4,0.004761751686240601,0.00475045040839913,0.09937487861939835,0.11645306746164955,0.12402322565515832,0.024359722245828098,-0.000938035547733293,-0.005628392100334195,22.035009373953173,-0.007772572043113046,-0.007560843438766764,0.10732198804616926,0.122762650271225,0.09188132582111351,0.005160221564253498,5.21376741921036,193771573.33333334,1.7675822831391572,0.098503939807415,,,,,,,
1997-12-31 00:00:00-05:00,0.098503939807415,0.1022562150915647,0.0970959942447057,0.098503939807415,406358400,0.0,0.0,1997,12,31,2,4,-0.004739184864719692,-0.004750450408399207,0.09877183607646393,0.11510841771960255,0.1237209406163957,0.024241249870698294,0.0014079511165618896,-0.008911661803722312,25.001756382694424,-0.007551180635084545,-0.007558910878030321,0.10629007108509539,0.12115230425856982,0.09142783791162096,0.005160220846858993,5.238593356720288,200482613.33333334,2.026900952873985,0.1219564750790596,,,,,,,
1998-01-02 00:00:00-05:00,0.1022561945876645,0.1219564750790596,0.1013181259547239,0.1219564750790596,718110400,0.0,0.0,1998,1,2,4,1,0.2380872817625026,0.21356767400866258,0.10192118585109708,0.11465499003728227,0.12368966192007061,0.05142260501117058,0.023452535271644606,0.0173550918698311,63.63652554014694,-0.0054208149731066885,-0.0071312916970455945,0.10647768564522264,0.12205090507927166,0.09090446621117362,0.020638349124335695,16.92271698649593,219531573.33333334,3.2711030540906854,0.1191422790288925,,,,,,,
1998-01-05 00:00:00-05:00,0.1238326290905448,0.1243016666017839,0.1139829039813705,0.1191422790288925,651873600,0.0,0.0,1998,1,5,0,1,-0.02307541316148043,-0.02334581841544899,0.10507065589938842,0.11406085143486656,0.12365318172507812,0.05149959905557829,0.019231252372264904,0.015478968620300307,64.285834689692,-0.003914443669597686,-0.006487922091556013,0.10657149031758306,0.12243816333590066,0.09070481729926547,0.01031876262041341,8.660873960545162,238607786.66666666,2.731987958593584,0.1421266347169876,,,,,,,
1998-01-06 00:00:00-05:00,0.1196113077391131,0.150100221719877,0.1106988191084437,0.1421266347169876,1812473600,0.0,0.0,1998,1,6,1,1,0.19291519245255762,0.17640005295486608,0.11130246945789879,0.11417029152313865,0.12395025557941856,0.06272983699354487,0.043622694909572615,0.039401397109031705,77.7779040159476,-0.0008561193322471766,-0.005361561539694246,0.10774416066706179,0.12968202442689425,0.08580629690722932,0.039401402611433295,27.722743657367317,294751146.6666667,6.14916556049813,0.1313380002975464,,,,,,,
1998-01-07 00:00:00-05:00,0.1411885632511143,0.1425956630658561,0.1299309004828046,0.1313380002975464,1041622400,0.0,0.0,1998,1,7,2,1,-0.07590860390752441,-0.07894429871207732,0.11579203712088719,0.11399831324815747,0.12413787874910563,0.06426557824246905,0.03236500918865208,0.03142697364091879,65.83854442908026,0.0006891282642087354,-0.00415142357891365,0.10847120545804498,0.1325332894533831,0.08440912146270685,0.01266476258305152,9.64287757873539,326212693.3333333,3.193077465369016,0.1364973485469818,,,,,,,
1998-01-08 00:00:00-05:00,0.1308689378383828,0.1397814367205017,0.1271166640326502,0.1364973485469818,774020800,0.0,0.0,1998,1,8,3,1,0.03928298160278754,0.038531034613152076,0.12121966694082531,0.11413902193307873,0.12432028998931245,0.06435865689366012,0.03799340873956682,0.039401359856128707,70.48166163388873,0.0023035109620797717,-0.002860436670714966,0.10957347713410852,0.13662340839969153,0.0825235458685255,0.012664772687851489,9.278401978256982,346768426.6666667,2.2320971013431747,0.1364973485469818,,,,,,,
1998-01-09 00:00:00-05:00,0.1360283111899239,0.1454098349037353,0.1313379751954408,0.1364973485469818,886547200,0.0,0.0,1998,1,9,4,1,0.0,0.0,0.12658028943198069,0.11434226930141446,0.12451833577619655,0.06428106134969225,0.01454087346792221,0.03799340873956682,71.34114214585382,0.003542089873949328,-0.0015799313617821072,0.11086340248584745,0.14047819065025482,0.08124861432144007,0.014071859708294499,10.309254984136944,369472320.0,2.3994955833227234,0.1369664371013641,,,,,,,
1998-01-12 00:00:00-05:00,0.1308689867565128,0.1397814889700775,0.1285238241453446,0.1369664371013641,516398400,0.0,0.0,1998,1,12,0,1,0.003436612940659778,0.0034307212807855847,0.13207493190254485,0.11452988386154171,0.12473722745974855,0.06427697219527673,0.017824158072471605,0.03705541044473651,72.39226971039679,0.004509540930334038,-0.0003620369033588782,0.11224713884294028,0.14405750836454742,0.08043676932133315,0.011257664824732894,8.219287193987157,384671840.0,1.3424387914644338,0.1463479399681091,,,,,,,
1998-01-13 00:00:00-05:00,0.1397814657089763,0.1472860023513989,0.1388433908003185,0.1463479399681091,636854400,0.0,0.0,1998,1,13,1,1,0.06849490331563546,0.06625102582243725,0.13555942688669478,0.11496767699718471,0.12505514712797267,0.06535166327344831,0.004221305251121493,0.04784400016069411,77.96564554660395,0.005964506619944646,0.0009032718013018265,0.11426411159336565,0.14935528126328257,0.07917294192344873,0.00844261155108042,5.7688625838670236,404523093.3333333,1.5743338526169681,0.1482240706682205,,,,,,,
1998-01-14 00:00:00-05:00,0.1491621330097927,0.1496311704432625,0.1444717962511967,0.1482240706682205,589265600,0.0,0.0,1998,1,14,2,1,0.012819659098175284,0.012738182861348835,0.13971396854945592,0.11546800782283144,0.1253887014256583,0.0653595456260487,0.016886070370674106,0.049251079559326186,81.14299028291526,0.007186128266002359,0.002159843094241933,0.11644524596631525,0.15432001733417622,0.07857047459845429,0.005159374192065802,3.4807937528678203,421257386.6666667,1.3988255604554543,0.1440027505159378,,,,,,,
1998-01-15 00:00:00-05:00,0.1440027505159378,0.1482240621230718,0.1397814514341704,0.1440027505159378,559272000,0.0,0.0,1998,1,15,3,1,-0.02847931603316667,-0.028892719637984694,0.13998198509216309,0.11629669020573295,0.12564408332109447,0.06228306535644228,0.007505401968955994,0.04549881070852281,76.79572352898904,0.007724602554714452,0.003272794986336437,0.11827460341155527,0.15781090934039457,0.07873829748271596,0.008442610688901397,5.862812105083363,426672586.6666667,1.3107755629890634,0.1411885768175125,,,,,,,
1998-01-16 00:00:00-05:00,0.1458789141591217,0.1458789141591217,0.1402505018339692,0.1411885768175125,246355200,0.0,0.0,1998,1,16,4,1,-0.019542499628254162,-0.01973597913803679,0.1413892103093011,0.11706283663709956,0.12585256199042,0.06242208945480113,0.004691228270530701,0.01923210173845291,73.91335650753352,0.00783396197243827,0.004185028383556804,0.12010396309196947,0.16035574867017394,0.079852177513765,0.005628412325152488,3.986450215747454,423449226.6666667,0.5817821464435625,0.1430646926164627,,,,,,,
1998-01-20 00:00:00-05:00,0.1430646926164627,0.1449408297743589,0.1397814557214861,0.1430646926164627,241561600,0.0,0.0,1998,1,20,1,1,0.01328801409603475,0.013200502818375863,0.14232740231922694,0.11792278687159218,0.12595158980952365,0.062359704943450237,0.0060982555150985995,0.023922413587570204,75.67588243683187,0.007980028167181574,0.004944028340281758,0.12207403220236299,0.16279194819767812,0.08135611620704787,0.005159374052872812,3.606322397591419,424846613.3333333,0.5685854433549916,0.14189213514328,,,,,,,
1998-01-21 00:00:00-05:00,0.140719547607525,0.143064722679035,0.1393124475747669,0.14189213514328,190209600,0.0,0.0,1998,1,21,2,1,-0.008195994775078264,-0.008229766595953597,0.14309808611869812,0.11869675045212107,0.1260584347777896,0.062427903305956864,-0.0044558048248291016,-0.00023449957370760832,74.53110976239807,0.00790998965332565,0.005537220602890537,0.1240323770791292,0.16459924274701,0.08346551141124843,0.0037522751042680935,2.644456016169689,423804640.0,0.4488143404942428,0.1444718092679977,,,,,,,
1998-01-22 00:00:00-05:00,0.1402504970371671,0.1482240840230986,0.1397814720868059,0.1444718092679977,329728000,0.0,0.0,1998,1,22,3,1,0.018180529330344974,0.018017239665608815,0.14417028214250288,0.11961924061179158,0.1262460574507713,0.06229528760574664,-0.003752261400222806,0.0131338089704513,75.65468118178882,0.007970759811640193,0.006023928444640468,0.1262604162096977,0.1661380790713255,0.08638275334806987,0.008442611936292699,5.84377809004351,430342826.6666667,0.766198434290156,0.1463479399681091,,,,,,,
1998-01-23 00:00:00-05:00,0.1454098650594513,0.1477550398057278,0.1444718026761615,0.1463479399681091,233161600,0.0,0.0,1998,1,23,4,1,0.012986136946836258,0.012902540026641528,0.14417028214250288,0.12068244144320485,0.1265066509445508,0.062058623599826924,0.002345189452171298,0.009850591421127292,67.93141234108563,0.008077199737261453,0.006434582703164666,0.1287230137735605,0.16707111472349112,0.09037491282362986,0.0032832371295662965,2.243446084913632,430013173.3333333,0.5422196678129675,0.1458788514137268,,,,,,,
